597,17.96484375,76.83984375,-1906,1.565657735
598,17.96484375,76.84765625,-1899,2.596159935
599,17.96484375,76.85546875,-1895,3.970301151
600,17.96484375,76.86328125,-1904,4.701381683
601,17.96484375,76.87109375,-1894,3.783378601
602,17.96484375,76.87890625,-1888,2.420004368
603,17.96484375,76.88671875,-1880,1.741317868
604,17.96484375,76.89453125,-1872,1.547245979
605,17.96484375,76.90234375,-1882,3.26878047
606,17.96484375,76.91015625,-1903,4.043299675
607,17.96484375,76.91796875,-1888,4.528058052
608,17.96484375,76.92578125,-1905,3.606911659
609,17.96484375,76.93359375,-1910,2.16525197
610,17.96484375,76.94140625,-1908,1.167709231
611,17.96484375,76.94921875,-1904,0.718774915
612,17.96484375,76.95703125,-1899,0.686123848
613,17.96484375,76.96484375,-1895,0.516036749
614,17.96484375,76.97265625,-1898,1.365306139
615,17.96484375,76.98046875,-1914,2.670678616
616,17.96484375,76.98828125,-1930,2.025897503
617,17.96484375,76.99609375,-1940,1.323431969
618,17.96484375,77.00390625,-1945,0.877580285
619,17.96484375,77.01171875,-1949,0.655186117
620,17.96484375,77.01953125,-1951,0.594544768
621,17.96484375,77.02734375,-1955,0.745507956
622,17.96484375,77.03515625,-1963,0.965323508
623,17.96484375,77.04296875,-1970,1.218062401
624,17.96484375,77.05078125,-1978,1.591105461
625,17.96484375,77.05859375,-1992,1.91663909
626,17.96484375,77.06640625,-2009,1.147011399
627,17.96484375,77.07421875,-2010,0.693518221
628,17.96484375,77.08203125,-2011,1.13451314
629,17.96484375,77.08984375,-2001,1.41315484
630,17.96484375,77.09765625,-1993,1.23835814
631,17.96484375,77.10546875,-1985,1.089516044
632,17.96484375,77.11328125,-1979,0.91514343
633,17.96484375,77.12109375,-1975,0.455717951
634,17.96484375,77.12890625,-1981,0.406076849
635,17.96484375,77.13671875,-1981,1.085185766
636,17.96484375,77.14453125,-1990,1.243026495
637,17.96484375,77.15234375,-1993,1.171965241
638,17.96484375,77.16015625,-1994,0.94915545
639,17.96484375,77.16796875,-1994,0.535361111
640,17.96484375,77.17578125,-1995,0.232801393
641,17.96484375,77.18359375,-1994,0.093701825
642,17.96484375,77.19140625,-1996,0.432548255
643,17.96484375,77.19921875,-2002,1.42692101
644,17.96484375,77.20703125,-2018,1.696748734
645,17.96484375,77.21484375,-2027,1.271636486
646,17.96484375,77.22265625,-2034,1.171594501
647,17.96484375,77.23046875,-2030,1.082631588
648,17.96484375,77.23828125,-2024,0.984915018
649,17.96484375,77.24609375,-2017,0.774753273
650,17.96484375,77.25390625,-2015,1.894044518
651,17.96484375,77.26171875,-2046,3.112410784
652,17.96484375,77.26953125,-2071,3.182964087
653,17.96484375,77.27734375,-2089,3.406111479
654,17.96484375,77.28515625,-2103,2.815175056
655,17.96484375,77.29296875,-2102,2.29691577
656,17.96484375,77.30078125,-2114,2.018703461
657,17.96484375,77.30859375,-2127,1.076438904
658,17.96484375,77.31640625,-2120,0.949192464
659,17.96484375,77.32421875,-2121,0.898517609
660,17.96484375,77.33203125,-2122,0.79834795
661,17.96484375,77.33984375,-2124,0.816715777
662,17.96484375,77.34765625,-2126,0.905229032
663,17.96484375,77.35546875,-2128,1.052709818
664,17.96484375,77.36328125,-2130,1.229786038
665,17.96484375,77.37109375,-2133,1.406846046
666,17.96484375,77.37890625,-2137,1.560390234
667,17.96484375,77.38671875,-2144,1.690609336
668,17.96484375,77.39453125,-2155,1.756755114
669,17.96484375,77.40234375,-2168,1.338263631
670,17.96484375,77.41015625,-2149,1.699687123
671,17.96484375,77.41796875,-2139,0.446230948
672,17.96484375,77.42578125,-2140,0.878877223
673,17.96484375,77.43359375,-2124,2.231493235
674,17.96484375,77.44140625,-2106,2.616202354
675,17.96484375,77.44921875,-2090,2.89973402
676,17.96484375,77.45703125,-2077,3.100598097
677,17.96484375,77.46484375,-2067,3.108535528
678,17.96484375,77.47265625,-2062,3.070007324
679,17.96484375,77.48046875,-2061,3.30090332
680,17.96484375,77.48828125,-2061,4.424314976
681,17.96484375,77.49609375,-2033,4.87834549
682,17.96484375,77.50390625,-2044,4.596710682
683,17.96484375,77.51171875,-2037,3.996455431
684,17.96484375,77.51953125,-2040,3.715320349
685,17.96484375,77.52734375,-2050,3.894901991
686,17.96484375,77.53515625,-2063,3.826381445
687,17.96484375,77.54296875,-2073,3.410639763
688,17.96484375,77.55078125,-2083,3.154825449
689,17.96484375,77.55859375,-2076,3.679761171
690,17.96484375,77.56640625,-2100,4.618066788
691,17.96484375,77.57421875,-2122,4.631395817
692,17.96484375,77.58203125,-2144,4.017814159
693,17.96484375,77.58984375,-2117,3.750523806
694,17.96484375,77.59765625,-2142,3.552407742
695,17.96484375,77.60546875,-2162,2.780658007
696,17.96484375,77.61328125,-2177,2.072281837
697,17.96484375,77.62109375,-2188,1.506026745
698,17.96484375,77.62890625,-2196,1.087677717
699,17.96484375,77.63671875,-2203,1.172906399
700,17.96484375,77.64453125,-2216,3.049787998
701,17.96484375,77.65234375,-2253,4.743340492
702,17.96484375,77.66015625,-2290,2.619292021
703,17.96484375,77.66796875,-2285,2.203269958
704,17.96484375,77.67578125,-2278,2.377598286
705,17.96484375,77.68359375,-2275,2.660190582
706,17.96484375,77.69140625,-2279,3.086656809
707,17.96484375,77.69921875,-2282,3.3222754
708,17.96484375,77.70703125,-2278,3.387302637
709,17.96484375,77.71484375,-2280,4.053473473
710,17.96484375,77.72265625,-2277,4.964899063
711,17.96484375,77.73046875,-2272,5.811541557
712,17.96484375,77.73828125,-2268,6.170404911
713,17.96484375,77.74609375,-2264,5.634140015
714,17.96484375,77.75390625,-2259,5.280752659
715,17.96484375,77.76171875,-2239,6.599127769
716,17.96484375,77.76953125,-2229,8.849040985
717,17.96484375,77.77734375,-2177,8.716544151
718,17.96484375,77.78515625,-2205,8.141436577
719,17.96484375,77.79296875,-2251,6.729846954
720,17.96484375,77.80078125,-2289,3.75810647
721,17.96484375,77.80859375,-2287,3.311234713
722,17.96484375,77.81640625,-2282,3.389118671
723,17.96484375,77.82421875,-2292,3.061233997
724,17.96484375,77.83203125,-2297,3.412468672
725,17.96484375,77.83984375,-2321,4.696866989
726,17.96484375,77.84765625,-2351,4.697707653
727,17.96484375,77.85546875,-2378,4.140716076
728,17.96484375,77.86328125,-2402,3.496335983
729,17.96484375,77.87109375,-2421,2.974882126
730,17.96484375,77.87890625,-2437,2.54732132
731,17.96484375,77.88671875,-2451,2.146924257
732,17.96484375,77.89453125,-2462,1.773464799
733,17.96484375,77.90234375,-2472,1.393193841
734,17.96484375,77.91015625,-2480,0.930255055
735,17.96484375,77.91796875,-2486,0.898601949
736,17.96484375,77.92578125,-2490,1.935442209
737,17.96484375,77.93359375,-2488,3.278739929
738,17.96484375,77.94140625,-2467,4.292129993
739,17.96484375,77.94921875,-2473,4.705010414
740,17.96484375,77.95703125,-2458,3.644869804
741,17.96484375,77.96484375,-2441,2.556926966
742,17.96484375,77.97265625,-2421,2.83027482
743,17.96484375,77.98046875,-2395,3.682832003
744,17.96484375,77.98828125,-2362,4.738349915
745,17.96484375,77.99609375,-2321,5.745343685
16558,17.96484375,78.00390625,-2282,3.780319691
16559,17.96484375,78.01171875,-2302,2.427324772
16560,17.96484375,78.01953125,-2326,3.910170317
16561,17.96484375,78.02734375,-2352,4.133762836
16562,17.96484375,78.03515625,-2368,3.021008968
16563,17.96484375,78.04296875,-2382,2.22661972
16564,17.96484375,78.05078125,-2396,1.932905197
16565,17.96484375,78.05859375,-2409,1.576932311
16566,17.96484375,78.06640625,-2419,0.563517094
16567,17.96484375,78.07421875,-2421,1.487642288
16568,17.96484375,78.08203125,-2398,3.111218452
16569,17.96484375,78.08984375,-2373,3.398187876
16570,17.96484375,78.09765625,-2350,3.276693821
16571,17.96484375,78.10546875,-2331,3.055642605
16572,17.96484375,78.11328125,-2319,3.129132032
16573,17.96484375,78.12109375,-2310,3.392256498
16574,17.96484375,78.12890625,-2302,3.600516319
16575,17.96484375,78.13671875,-2296,3.887998104
16576,17.96484375,78.14453125,-2291,4.323832989
16577,17.96484375,78.15234375,-2288,4.979941845
16578,17.96484375,78.16015625,-2284,5.960740566
16579,17.96484375,78.16796875,-2275,7.218397141
16580,17.96484375,78.17578125,-2280,8.546442986
16581,17.96484375,78.18359375,-2287,9.217442513
16582,17.96484375,78.19140625,-2296,10.38648605
16583,17.96484375,78.19921875,-2212,16.55606079
16584,17.96484375,78.20703125,-2091,19.46690178
16585,17.96484375,78.21484375,-1987,16.63131905
16586,17.96484375,78.22265625,-1991,14.84231281
16587,17.96484375,78.23046875,-2016,13.23733902
16588,17.96484375,78.23828125,-2041,12.07895565
16589,17.96484375,78.24609375,-2079,11.46402359
16590,17.96484375,78.25390625,-2111,11.1558857
16591,17.96484375,78.26171875,-2134,12.1807766
16592,17.96484375,78.26953125,-2180,13.34139538
16593,17.96484375,78.27734375,-2217,13.0982666
16594,17.96484375,78.28515625,-2233,12.64895535
16595,17.96484375,78.29296875,-2246,12.08721352
16596,17.96484375,78.30078125,-2262,11.14640713
16597,17.96484375,78.30859375,-2282,10.24078751
16598,17.96484375,78.31640625,-2308,9.476074219
16599,17.96484375,78.32421875,-2339,8.623344421
16600,17.96484375,78.33203125,-2372,7.579376221
16601,17.96484375,78.33984375,-2403,6.519641399
16602,17.96484375,78.34765625,-2433,5.682399273
16603,17.96484375,78.35546875,-2463,5.074426174
16604,17.96484375,78.36328125,-2492,4.743794918
16605,17.96484375,78.37109375,-2523,4.830662251
16606,17.96484375,78.37890625,-2559,5.45360899
16607,17.96484375,78.38671875,-2600,6.027443409
16608,17.96484375,78.39453125,-2632,5.595304489
16609,17.96484375,78.40234375,-2658,4.232597828
16610,17.96484375,78.41015625,-2682,3.743484735
16611,17.96484375,78.41796875,-2711,4.154482841
16612,17.96484375,78.42578125,-2743,4.476065636
16613,17.96484375,78.43359375,-2777,4.589905262
16614,17.96484375,78.44140625,-2812,4.329249859
16615,17.96484375,78.44921875,-2842,3.234059572
16616,17.96484375,78.45703125,-2860,1.440674901
16617,17.96484375,78.46484375,-2859,1.22645402
16618,17.96484375,78.47265625,-2851,1.512249231
16619,17.96484375,78.48046875,-2844,1.532391906
16620,17.96484375,78.48828125,-2848,1.72665298
16621,17.96484375,78.49609375,-2858,4.752308846
16622,17.96484375,78.50390625,-2899,6.466436863
16623,17.96484375,78.51171875,-2943,5.012145996
16624,17.96484375,78.51953125,-2969,3.715193033
16625,17.96484375,78.52734375,-2990,4.033457756
16626,17.96484375,78.53515625,-3007,4.329760075
16627,17.96484375,78.54296875,-3014,5.334619999
16628,17.96484375,78.55078125,-3047,6.188506603
16629,17.96484375,78.55859375,-3072,6.579521179
16630,17.96484375,78.56640625,-3085,7.003705025
16631,17.96484375,78.57421875,-3110,7.372040749
16632,17.96484375,78.58203125,-3141,7.505694866
16633,17.96484375,78.58984375,-3150,7.682330132
16634,17.96484375,78.59765625,-3146,8.788834572
16635,17.96484375,78.60546875,-3143,11.07893181
16636,17.96484375,78.61328125,-3154,11.91398144
448,17.97265625,76.83984375,-1915,1.277361274
449,17.97265625,76.84765625,-1917,1.630594373
450,17.97265625,76.85546875,-1926,2.153895617
451,17.97265625,76.86328125,-1930,2.243402243
452,17.97265625,76.87109375,-1918,2.5656147
453,17.97265625,76.87890625,-1908,2.489176512
454,17.97265625,76.88671875,-1901,2.511172295
455,17.97265625,76.89453125,-1902,2.766044855
456,17.97265625,76.90234375,-1907,2.325819492
457,17.97265625,76.91015625,-1905,1.369894147
458,17.97265625,76.91796875,-1901,0.785208046
459,17.97265625,76.92578125,-1895,0.524492681
460,17.97265625,76.93359375,-1898,0.90433538
461,17.97265625,76.94140625,-1901,0.371149957
462,17.97265625,76.94921875,-1901,0.159947902
463,17.97265625,76.95703125,-1898,0.58644098
464,17.97265625,76.96484375,-1892,0.845883965
465,17.97265625,76.97265625,-1885,1.153462052
466,17.97265625,76.98046875,-1906,1.976762414
467,17.97265625,76.98828125,-1922,1.537424803
468,17.97265625,76.99609375,-1933,1.075245738
469,17.97265625,77.00390625,-1940,0.843748212
470,17.97265625,77.01171875,-1945,0.737371981
471,17.97265625,77.01953125,-1951,0.816125512
472,17.97265625,77.02734375,-1959,1.034736276
473,17.97265625,77.03515625,-1966,1.238928914
474,17.97265625,77.04296875,-1975,1.411905885
475,17.97265625,77.05078125,-1984,1.015652299
476,17.97265625,77.05859375,-1990,1.008476734
477,17.97265625,77.06640625,-2002,1.745087862
478,17.97265625,77.07421875,-2007,1.421525478
479,17.97265625,77.08203125,-2012,0.41833064
480,17.97265625,77.08984375,-2005,0.883775294
481,17.97265625,77.09765625,-1996,0.972423434
482,17.97265625,77.10546875,-1989,1.089547873
483,17.97265625,77.11328125,-1980,1.201279283
484,17.97265625,77.12109375,-1968,1.12430954
485,17.97265625,77.12890625,-1953,0.560902834
486,17.97265625,77.13671875,-1975,1.854289889
